"","GeneSymbol","Initially.Assigned.Module.Color","KMEturquoise","KMEblack","KMEpink","KMEbrown","KMEblue","KMEgreen","KMEyellow","KMEmagenta","KMEred","KMEgrey"
"RN7SL832P","RN7SL832P","grey",0.0536152852427141,0.0231390333360051,0.108352501325663,0.104291072110264,-0.0159316985683456,0.0823967120316762,0.0491683517970902,-0.0127339245196915,0.0440464243366244,0.118636515815431
"FAM167B","FAM167B","grey",-0.0208997863334444,0.0129756095334564,-0.00059293883654682,0.031317339930561,0.0579639499464181,0.00878137720654487,0.00610839412153842,0.00933023638299271,0.0111302031991063,0.0509208650348486
"AC004687.1","AC004687.1","red",0.00621448213930717,0.0071651441292787,-0.0225677460252631,0.00903787870002664,-0.0183076022254342,-0.012853442840283,0.0117422851973867,0.27287352674447,0.0620964270920935,-0.00955043241654426
"GPAT2","GPAT2","turquoise",0.0429932589993909,-0.0219834637781414,-0.048897978675355,-0.0364670366253522,-0.093411351334772,-0.0750380271926137,0.0065016355392357,-0.00623026969337439,-0.0245190461827564,-0.0114632120111267
"MTHFD1L","MTHFD1L","brown",-0.0626992967073563,0.00874950266695853,0.0984385348023128,0.109684077434601,0.122274236746353,0.117306307702592,0.0265399756513607,-0.0155767407130433,0.0405479105551969,0.0532767440584666
"BDKRB2","BDKRB2","grey",-0.0276505453062315,0.00452714310160781,0.0269259173316065,0.0601688897788467,0.0490287950626554,0.0888860886628733,0.0150372289757563,-0.00918876892771709,0.0399591230468986,0.0733235522773397
"RBPMS","RBPMS","turquoise",0.391291430116174,-0.00958458338573094,-0.0118095887977394,-0.15187925742039,-0.321579972687396,-0.179098916486376,-0.00686908186179145,-0.0288728207243205,-0.0198390947472505,0.00882650722958327
"AL139246.5","AL139246.5","turquoise",0.0739988946305823,-0.0135335375206833,-0.0652162310508728,-0.0744238337270167,-0.13873685919536,-0.12761473906623,-0.00266775203692544,0.0256132960381855,-0.018563210983456,-0.0424428570665913
"LINC01268","LINC01268","grey",0.0142372887122659,0.00865810086494751,0.00476102402517518,0.00810867696826087,-0.00545592960982443,0.000587490190156227,0.0291091019235518,0.00526379418503323,0.002375397755364,0.0479338891471398
"PLA2G4C","PLA2G4C","yellow",0.0496948925528811,-0.00963646126231698,-0.0232169788006511,-0.00920289978274579,-0.0721989268985677,-0.0704866880481311,0.0740725849003386,-0.00820920694331268,0.0196360076680558,-0.00628212272618305
"AC026369.3","AC026369.3","grey",-0.0111964406648236,0.00114442491829319,0.0205551922109952,0.0111760932985888,0.00962213785346387,0.0116987269211375,-0.0179774299890747,0.00183021010517298,0.0202645987063444,0.0294983720443829
"RPS8","RPS8","turquoise",0.197540638242274,-0.0360509548504309,-0.357121680602756,-0.335703838868467,-0.427617131139861,-0.291940879372305,-0.13341725672971,0.0384753433772606,-0.080897686623649,-0.158313952432808
"NR4A1","NR4A1","pink",-0.123248909268393,-0.0276116378172118,0.713609012888674,0.178753298092371,0.211392417163718,0.333890959478096,-0.0290076513956214,-0.0422904625765435,0.0519866914462853,0.085178300941775
"PCSK1N","PCSK1N","yellow",0.0312627187958716,0.0355259016959098,-0.113354392756981,-0.00287980791798605,-0.0128613034676098,-0.136543971321856,0.0709795442881079,-0.00384348819894824,-0.004566042215021,0.00747142179087881
"HTRA1","HTRA1","yellow",0.0449364876664686,0.0525432163190109,-0.0554324064050936,0.0912760001480682,0.076341606971604,-0.0292243866925572,0.132777851989491,-0.0207107535557112,0.0275742158379585,0.0794207594386726
"BCAN","BCAN","turquoise",0.0710067271303328,-0.00548977520340246,-0.0231983497995164,-0.0429828293079168,-0.0648943127192087,-0.0620931995630672,0.00220570668305731,0.00711053901879518,-0.00163795103328633,-0.0100307262575275
"PDGFRB","PDGFRB","turquoise",0.185797733953426,0.0131777877781936,-0.00458464594682889,0.0639219012160095,-0.0918378154073211,-0.0823741500281204,0.0564532295886215,-0.0105797983588652,0.00700603307694214,0.0685673607958957
"SNAPC1","SNAPC1","brown",-0.0202470815492403,0.00693917280511393,0.10447062804143,0.107420948794302,0.074180621946941,0.135588902956176,0.0414227609727316,0.0135764476870275,0.0378019988054627,0.0771140941831746
"PKIG","PKIG","turquoise",0.267573268800753,0.00473945933809039,-0.0564760109678276,-0.0251883433770034,-0.220163557870923,-0.0974778637457966,0.0279438164065698,-0.0330620361534847,0.0277757235166911,0.0499843929821768
"ABHD5","ABHD5","pink",-0.152300409576107,0.0651100488770687,0.405597502371093,0.22432206049564,0.276320572192361,0.349654330022873,0.0669936783457613,-0.0222586255158055,0.0881209903579672,0.134789277034849
"HIST1H4C","HIST1H4C","turquoise",0.1696884241122,0.0694981869785972,0.0289605063876025,-0.00149070515288316,-0.115844110657951,-0.0529048672145435,0.0721670481402406,0.0694397279290365,0.0417015080995188,0.0525254468151081
"EVA1A","EVA1A","grey",-0.0468554789743802,0.000891614512701476,0.01222466124816,0.0663777406311584,0.0597075926392332,0.104739374426637,0.0226792372187031,-0.00257952486348541,0.0243187654083836,0.0654901812144436
"ZNF80","ZNF80","red",0.00864954428271853,0.00971381356717568,-0.00293167146814751,-0.00339311669147851,-0.0118209361331708,-0.00836623746949667,0.0141956920734888,0.120015068694204,0.0220013862697135,0.0116726181469507
"SIAH1","SIAH1","brown",-0.0183716515841348,0.0415973600421237,0.122944257967102,0.130579819471868,0.0857450681243248,0.11364559133048,0.0709698005086682,-0.0157434865445408,0.047908484357947,0.0881142934952059
"HIST1H2BG","HIST1H2BG","grey",-0.0431863800367391,0.0252842753425596,-0.0339555120947167,0.0221002171341043,0.0334691838960759,0.0381999476204345,0.043639085802683,0.0827044112084427,0.0195887154340768,0.0470010346203044
"PCDH18","PCDH18","green",-0.0240600190835939,0.0571341368835978,0.170721363989498,0.179699316722297,0.21716307660192,0.235791324896277,0.0870084922799634,-0.0161394221999812,0.0271728200323502,0.124638686287166
"OSCAR","OSCAR","grey",0.00553263742307796,0.0173006867499588,-0.0148635483275798,0.00822481750825057,0.00555198897611806,-0.00374765985259122,0.00778890096962015,0.0253900613688973,0.0140754963463935,0.0252313086715012
"C11orf95","C11orf95","grey",0.0267393463059884,0.00586439418143926,0.0125913899341964,0.0214774873509407,0.00301770290693636,-0.0142846257218275,0.00951773109081489,-0.00149974184182834,-0.00227535530900554,0.0442761409453408
"KIF1A","KIF1A","yellow",-0.0645368384262655,0.00672755012517655,-0.0119105117723049,0.00463557433069119,0.0511554646689353,-0.0175963287747283,0.0917030573997561,-0.0108043441898592,-0.00616283089398175,-0.0121369465029311
"ZNF761","ZNF761","grey",-0.0285632984464319,0.0101445918411136,0.0206438604437166,0.0284566552352336,0.0365772012911011,0.0274115982006046,0.0157804248097052,0.0158874253796228,0.014728098640701,0.038048251607091
"LIMA1","LIMA1","blue",-0.224069248220748,0.0631272621137488,0.220235455308732,0.346539214790189,0.458766587819849,0.358471827181407,0.124312359256291,-0.0151175821801449,0.092523009763202,0.17904923503785
"FSCN1","FSCN1","brown",-0.0878779462531076,0.0416364770204715,0.0612658845241196,0.114534644212174,0.150258692862412,0.109414417473579,0.050892734226524,0.0243065024401811,0.0324824607229992,0.0627287023686289
"SETBP1","SETBP1","brown",0.0605963912750016,0.0203849393939712,0.175092125324546,0.110993107263232,0.10649568900274,0.17703673726031,0.0528914275776099,-0.0173056806397267,0.0353646374372588,0.104496259295901
"SLC38A11","SLC38A11","turquoise",0.113624608572896,-0.0638639508384153,-0.156794008024601,-0.184158187323785,-0.32982191690237,-0.307991175577215,-0.0188608172812478,-0.00108823166134104,-0.0476135427704806,-0.133318627622951
"ADTRP","ADTRP","grey",0.0103819202819831,-0.00237679517706547,-0.0105527196513738,0.0211674103948412,0.000206499393616897,0.00117189115282388,0.0218872753613382,0.0242797519785464,0.0253538092018669,0.0356897681785896
"TRAC","TRAC","yellow",-0.0646230555179384,0.0663242567636204,-0.0661869256728024,0.157782472154949,0.0625871099778545,0.0869968494938144,0.100666239220142,0.207548194954734,0.0468798457394394,0.0786261594866859
"ARHGAP24","ARHGAP24","black",0.0168874943115318,0.0962217493570639,-0.00180581981964891,0.0107032952967382,-0.026442418377484,0.00582496995745806,0.0307667461410303,-0.000533329449910849,0.00790020658600945,0.0413350989509402
"HSD17B14","HSD17B14","grey",-0.0109072980439637,0.0311714297361257,0.00914357432559502,-0.00378562053540387,0.0337040661935497,0.0366652819588662,0.0429180274724341,-0.00196284842912398,0.00266566294855315,0.0418633306511161
"MKL2","MKL2","turquoise",0.178945385148428,0.00858828852545693,-0.00835346988817867,-0.0275091279415329,-0.139034817439729,-0.0867986948886883,0.0159579184780602,-0.00463413563672484,-0.000730607793097474,0.0290741863932362
"GBP5","GBP5","magenta",-0.0137830880959422,0.0331659950917007,-0.00817831872499664,0.0304464317060569,0.00281069381469314,-0.0136739467718081,0.0315423884248145,0.44271945021321,0.0182562754990799,0.0186935591708047
"AGPAT2","AGPAT2","grey",-0.00166416503183214,0.0462431260560006,0.021047460517643,0.0822256976030413,0.0723977000148198,0.0826926191088538,0.040149974068443,-0.00800457207050727,0.0340558812981538,0.111539592095868
"DPYSL2","DPYSL2","brown",-0.00710338585379235,0.0595591503754616,0.0935876820951406,0.193285814813865,0.152002366244261,0.175362922536366,0.102710846038513,-0.002553529381939,0.0617354478049773,0.141940710370726
"BMP6","BMP6","grey",-0.0142548685433202,-0.00226140164658301,0.0177113100705421,-0.00736660651893782,0.00743654843947984,0.00611969621292487,-0.00138159260262458,-0.00364157516014095,0.0101821927117079,0.0277348086376176
"CD82","CD82","turquoise",0.126481354723486,0.00520833134667897,-0.045725352222043,-0.0281900305855533,-0.105667791792062,-0.0885509250908607,0.0291222815834697,0.0140357742354884,0.0200304786718718,0.0179392985140675
"ELOVL3","ELOVL3","grey",0.00886066577044698,0.0156757495046221,0.00027523248654939,0.0223249824795195,-0.00314271161116537,0.0556381779250738,0.0180057963717411,0.000376296046699194,0.0196863852647032,0.0564237267816349
"KIFC1","KIFC1","grey",0.000906709951911109,0.0177855253341586,0.0148856379182562,0.00302537152284372,-0.0068773151426514,-0.00394950281092224,0.0230757034027635,0.0413540640745804,0.00600196710278066,-0.0175676807141544
"SNAI2","SNAI2","grey",0.056566428594714,0.0625973633904458,-0.00663284764203881,0.0630590325172482,-0.0192435990682137,0.0350452350347733,0.0322089887657289,-0.00194291053742611,0.0161511436084579,0.101282551449715
"CADM4","CADM4","black",0.028674364527006,0.110400962433611,0.032901818661415,0.0179245245019882,0.00122875028737492,-0.011952020078096,0.0431369183343099,-0.00931708312951013,0.0342577338840185,0.0395793217173171
"PFKFB3","PFKFB3","blue",-0.35651397657989,0.0164072155612838,0.396210570214904,0.239084497505272,0.502891495018149,0.429309499283937,0.051536298589168,-0.00753121813799429,0.062875533913604,0.0861368301727443
"DMXL2","DMXL2","grey",-0.0142340127477799,0.0139186598082807,0.0167234386605669,0.0216322465745607,0.0163557056118229,0.0200350757580954,0.0295609773429282,-0.00448299780944222,0.0111637239326727,0.0578408500478411
"FUT1","FUT1","grey",0.00532798922701339,0.00280489485965456,0.00909408450406417,0.0244566717509112,0.0141829817880133,-0.00394297104106783,0.0148507325258771,0.0085473502227414,0.00843928878082263,0.0511485318909656
"CLDN19","CLDN19","grey",0.0350999421240087,0.0190429495423258,0.00858896182854569,-0.0150436422070979,-0.00798632021029925,0.00700337247609807,0.0193340278317148,0.0112215785559076,-0.00137150102394033,0.0407001825078116
"ZFP36","ZFP36","pink",-0.1524108525613,0.0161386215712601,0.726654729714369,0.22265924400583,0.320371184267781,0.330528759642326,0.0174940790446404,-0.036090216549781,0.0529002608156489,0.131417515489369
"ARTN","ARTN","turquoise",0.0797498146845105,-0.0236176059323109,-0.0498843317968693,-0.0960068671231413,-0.145784827533416,-0.137255559188079,-0.0169951015234576,-0.0128641332237279,-0.0226492227239224,-0.0351600511270099
"FN3K","FN3K","grey",-0.0377516562360127,-0.0053037766327736,0.0987783120808997,-0.0470207574930991,0.0162856947473515,-0.0167589325443815,-0.000345332623425103,-0.00779642376949555,-0.00136958070894017,0.00720096988775967
"PDLIM7","PDLIM7","turquoise",0.235563514467232,-0.00764678868287523,-0.138720545113641,-0.0866635382466992,-0.255209777829601,-0.243697789257391,0.0225869468865361,-0.0104663104000398,-0.0237303451377165,-0.00680974944749128
"PGD","PGD","blue",-0.194126165764816,0.00606979698144754,0.189406690933106,0.122282107371244,0.255062404333152,0.243225608933723,0.00944377937065708,-0.0179895316691039,0.0245834670353609,0.0660513620046494
"KCNAB1","KCNAB1","turquoise",0.121163464488292,-0.0815581978694275,-0.172192150982514,-0.208591170529441,-0.357822573737937,-0.328162090936052,-0.0364227198846557,-0.0150567346235095,-0.0771712282135597,-0.136329562815495
"TGFB1I1","TGFB1I1","turquoise",0.35119803970597,-0.0446919812243095,-0.18216008840178,-0.171110954376306,-0.361700811137729,-0.344008148732511,0.0109662557165255,-0.0216233663272312,-0.0541169941362645,-0.0388438328222733
"ABCA6","ABCA6","blue",-0.402156028778249,0.0621802971098286,0.286713299714809,0.3497960370109,0.565740279472588,0.425418814185854,0.0784361572564353,-0.0342192495388761,0.0633929883221642,0.125722157997041
"AIF1L","AIF1L","turquoise",0.0500426479381594,-0.034582882289575,-0.0970563225655698,-0.117290973853599,-0.173354592574291,-0.166861213738755,-0.0138951665238586,-0.00435387493746164,-0.0435575168510036,-0.0689609930640199
"NOSTRIN","NOSTRIN","grey",0.0302073753905668,0.00657572756645286,-0.0119732156334874,-0.00306246300795638,-0.00975942136019502,0.00356246027900935,0.0166074546769944,-0.00756198119841785,-0.00261928170477078,0.0401759316294325
"CD3G","CD3G","magenta",-0.00444460630822253,0.00837839757330514,-0.0282545322295897,0.010647328097649,-0.0215513739498093,-0.0315062977164592,0.0475949708853182,0.602488304174953,-0.00480141588416524,-0.0289254731061684
"MTRNR2L1","MTRNR2L1","turquoise",0.17563416508614,-0.0123069103699095,-0.193265297583292,-0.112999288862263,-0.275559269629332,-0.182420041997891,-0.0179154687895584,-0.00608128815662669,-0.0224002592016284,-0.0491561801368523
"SERPINB1","SERPINB1","green",-0.105127610749807,0.0564075755703798,0.255424700194086,0.112680853652386,0.252402480359864,0.201951558028604,0.0390448800860595,0.00165220618799619,0.0461851919713908,0.0905971924767144
"TNFAIP8","TNFAIP8","turquoise",0.101809563430186,-0.00711542315983509,-0.0642145532883202,-0.0552970482728862,-0.137498296261247,-0.133969009207573,0.000526364876591969,0.132377466373892,-0.0197333044250161,-0.0223693679699153
"APOL1","APOL1","grey",-0.099135620827279,0.0495838960584218,0.0668964696845192,0.215338838845235,0.230939085016523,0.136690551130311,0.0734232694255732,0.00363375811401611,0.0701147231125228,0.151573300862291
"PDLIM5","PDLIM5","turquoise",0.206606592234132,0.019132842654401,-0.0959946153378028,-0.00560443061665847,-0.198054479668622,-0.180778842258455,0.0602860930853644,-0.0228026007750171,0.0287829165669062,0.00494671826237529
"CDKL5","CDKL5","yellow",0.0594735892839861,0.00777965833731256,-0.0350738796132575,-0.0324313305869207,-0.0795682523050834,-0.0851926095484278,0.0347608526051572,0.00329128200244934,0.000756121377505966,-0.0111817795683237
"CD37","CD37","red",0.00968291564164529,0.00632089614486418,-0.00417149620305909,0.0237971829237065,-0.0142219397403033,0.00501438764528007,0.0443419411911443,0.346243965482541,0.112675967131149,0.0117340109485815
"WIPI1","WIPI1","green",-0.141910423159502,0.0375704890105297,0.147459819311956,0.151077403255831,0.226859188884343,0.193104246447969,0.0568436667221063,-0.0200445752623461,0.026712843921302,0.0667342211340962
"NCS1","NCS1","turquoise",0.09476889250841,-0.0209527390995213,-0.101396442161108,-0.109476295876624,-0.176021694951607,-0.178901270132716,0.0118275369667491,0.0132592466774058,-0.0255406606355126,-0.0605022771567932
"ZDBF2","ZDBF2","green",-0.139127233742257,0.0123345121757447,0.209929153459503,0.0897335123409944,0.170585820463384,0.175394941114697,0.0296904027599461,0.00043636875382621,0.0443906672659175,0.0264847338068623
"ZNF331","ZNF331","pink",-0.0132575411762886,0.0446669329234754,0.377090758477937,-0.0248132240402323,0.0236480474672021,0.126797993814943,0.0181464296865999,0.067596470752995,0.0540756925259779,0.019991463114563
"SGCA","SGCA","turquoise",0.220446322757511,-0.0214559684149951,-0.120108951807766,-0.115034706504926,-0.232414168974602,-0.194648546547104,0.00508539793698338,-0.0100004966746607,-0.0358210321570488,-0.0261330661415415
"KAZN","KAZN","brown",-0.0709881831138414,0.0380502373529767,0.089592134192801,0.193320828743918,0.151717320497127,0.139293093281616,0.0860298871889106,-0.0108384784235545,0.0333765185137669,0.101277382866941
"CLEC12A","CLEC12A","grey",-0.0280693051482515,0.0227386559077933,-0.0192073033562834,0.00263326750910147,0.0090218095676116,-0.015396428913188,0.0131165807757743,-0.00433439238969358,0.0183402495719804,0.0411243092548454
"SIGLEC10","SIGLEC10","grey",-0.000677359864894388,0.0016606244075523,0.0126629115991706,0.0086523417001647,0.00497516371134811,0.0176559508298887,0.000315312511978594,-0.00196306497780621,-0.0157655726238059,0.0446307254714456
"BICDL1","BICDL1","yellow",-0.0444523738227296,0.00830767027485131,-0.0420245915851569,-0.0211014458321315,-0.0371252154302559,-0.0277538320734649,0.0780005702908937,0.40930360814918,-0.0140497521260189,-0.0240427813948726
"TSPAN10","TSPAN10","grey",-0.00419975906548621,0.0229423602262003,0.0036401341834975,0.0331825457552062,0.0166779924313245,0.0180309097679678,0.0247005826391454,0.0249793951925618,0.0108991845991651,0.0440288164876267
"AC005480.1","AC005480.1","grey",-0.0238878710829291,0.00305817489090602,0.0769635599746718,0.0202028686856643,0.0229925003259839,0.0283764115650749,0.0124252600177672,-0.00998876795891932,-0.00342339838593523,0.0435235340711488
"HS3ST1","HS3ST1","grey",-0.0504660787026772,0.00369016790142144,0.0519217245877511,0.0299804841116565,0.0478307122277751,0.0929132686357975,0.000419799395982992,-0.00532090980431322,0.0203921951097487,0.0430313516816227
"TLL1","TLL1","yellow",-0.00861417220464282,-0.00323765847053716,-0.0187501825451819,-0.0150797943034078,-0.0209827349985704,-0.0154903508996399,0.00908244401641353,-0.00152697211940838,0.011798821406185,0.00908897492028672
"UCP2","UCP2","red",-0.0128042428671714,0.0205940669592706,-0.0252257068832372,0.0106468056998265,0.00784412857523362,-0.0265348330942449,0.0284987878418345,0.191321294828928,0.0620217035254555,0.00559419578949545
"AC020571.1","AC020571.1","grey",0.0166542362270495,0.00540278582553362,0.00835303305593639,0.00972597323924371,-0.00590600432135156,0.00780581297575338,0.0123061418150664,0.0619320968093338,-0.00221010446599646,0.0396530351333878
"MYBL2","MYBL2","grey",-0.00261054650157468,0.0238841809375875,-0.0150984005040466,0.00474390182960796,-0.013018729357003,-0.0112072594634161,0.00622155756648514,0.0518783118113599,-0.00309177001233519,-0.0088191155233561
"TCEAL4","TCEAL4","turquoise",0.472600602876823,0.000417868648813299,-0.286220773388393,-0.302982015170049,-0.489857551094913,-0.343409111089474,-0.0357189124571409,-0.0228799746951713,-0.0635935076409611,-0.039682559028359
"FP700111.1","FP700111.1","grey",-0.00637683951716537,0.00555332981639965,0.0296652348718519,0.00572253588856416,0.0152082703748544,0.0258834353277871,0.00327023500089412,0.00759264404933735,0.00803485405383339,0.0329386376193979
"SAMSN1","SAMSN1","magenta",-0.00351792905856808,0.0177844630162732,-0.0247707134909766,0.0172270056645678,-0.0191045432544514,-0.0309270188731506,0.0334443929853155,0.504735006752246,-0.00775252400404508,-0.00503647486699623
"AC010491.1","AC010491.1","yellow",-0.0147340369989668,0.00399130794511018,-0.0123838362326812,0.0301726001380837,0.0146717641209132,0.00275041439314549,0.0461868248167526,0.0146645895697608,0.0129681261670835,0.0260696985792447
"AMER2","AMER2","yellow",-0.0573543229730728,0.0027741346029108,-0.0661830267830858,-0.0629748239613542,-0.0593780839517407,-0.0561172518076842,-0.00560900050086895,-0.00455699386388265,0.00668023391063527,-0.0357866099616968
"LINC00640","LINC00640","grey",-0.0371205867341038,-0.0114955853246177,0.0170367455397214,0.0150169378793136,0.0409907066367286,0.0523614197894007,0.00651779194990528,-0.0104717550151735,0.0102841103021022,0.0423958527661699
"H2AFJ","H2AFJ","brown",-0.0139707274922869,-0.025505187418206,0.128658107484578,0.0332958656204704,0.097606503595278,0.197933671011627,-0.033280874121567,-0.033735064045165,0.00804393246777165,0.058645214934274
"PROK2","PROK2","grey",0.00406727133796209,-0.0121187423940693,0.0175711816223986,0.00241453638227618,-0.00976198799221187,0.00428622974930201,-0.0148444698910172,0.000595158493333605,0.00105877435665625,0.0236126150973462
"CD40","CD40","green",-0.188165379385488,0.0379964683648442,0.271799300771167,0.209376464158942,0.29379027703893,0.424962224340619,0.0380636430373969,-0.0233117828807232,0.0815297998571577,0.152820469464931
"FOXS1","FOXS1","turquoise",0.0960197834591077,0.00267425031341588,-0.119359524528946,0.0297983724680472,-0.111485010668586,-0.122434282897431,0.0260297119944579,-0.00867006850750338,0.00931458691797297,0.0141878232120433
"RAG1","RAG1","grey",0.00813821446349832,0.00622851608997786,-0.00805528835458687,-0.00159131665966758,-0.0152519576090961,-0.0120958787777829,0.00801071044171519,-0.0052088119092676,-0.002241427462982,0.0326113722382727
"TMEM98","TMEM98","blue",-0.16976172017511,0.071079620078652,0.00948396466242436,0.240445928209319,0.310008352768755,0.213736371751966,0.0874141606453825,-0.0258462389107354,0.0768845588823251,0.111892334114835
"SSC5D","SSC5D","grey",0.0681408886006516,0.0409164374980207,0.0182521055926313,0.0664497145513477,0.00038868364310405,0.00675209361496144,0.0393690474115889,0.00660100857276821,0.0189392193517316,0.102132260693224
"LAMP5","LAMP5","grey",-0.010696453264205,0.00726875020659265,-0.0229855234590025,0.0434411895528997,0.0301769156984093,0.0193157251284501,0.0192189491761844,0.00238170069749417,0.0261095944575129,0.0529316189790084
"CITED2","CITED2","green",-0.0468490831590858,0.0583756149190816,0.178252626675293,0.220863363270715,0.205405737125113,0.284048816605332,0.0873178991787331,0.0306574243228356,0.0635708337152398,0.146335360742575
"SH2D1A","SH2D1A","magenta",-0.0157250036539496,0.00798531605555254,-0.0305900036394109,0.0109204781986521,-0.0117915181316838,-0.0192249863105133,0.0281620543135557,0.511474884409227,-0.00838935871875719,-0.00775054822251897
"TMIGD3","TMIGD3","grey",-0.00623687603481758,-0.00292701467092327,-0.0012603100494371,0.00711830182223828,0.00692951096091868,0.00259180221483231,-0.0051383126562949,-0.00135559860810803,0.00973684309420865,0.0285621017785153
"PTGIR","PTGIR","turquoise",0.130521151440306,0.00131524171199746,0.0320142483941173,0.0528456191938966,-0.0765820534866152,-0.0266282124016203,0.0296713453140657,-0.0225329662933585,0.0312072648924356,0.0749261318647094
"HSPA12A","HSPA12A","black",-0.0318689744062942,0.148290182471225,0.0316386559758776,0.0932873678124793,0.0907630366372924,0.0510933410311487,0.0665521556416353,-0.00955399134727897,0.0361476145202072,0.084278870914336
"NOTCH4","NOTCH4","grey",-0.00491877687683648,-0.00854342276586043,0.0366611262523581,0.044223834099571,0.0318645942737975,0.0503590198625199,0.0129810557999507,-0.00866298863731284,0.0197250604382385,0.0715040294069475
"LGALS3BP","LGALS3BP","blue",-0.0584789458109479,0.174930047719598,0.138885092665664,0.368873489607014,0.323927547942877,0.312432530685279,0.203229941504914,-0.00865043940496743,0.160435561335847,0.253510940068974
"AL355312.4","AL355312.4","grey",-0.00795063626729128,-0.00710982934756135,0.0125737664088886,0.0115926745822656,0.00991216638783414,0.00314651827466125,0.00482804864821997,0.00346454351983827,0.0013154322507817,0.0377672608345497
"APP","APP","brown",-0.119955131514327,0.0779405129171051,-0.0409742923949502,0.182392527810649,0.171059093358342,0.177627061388129,0.0987443246136464,-0.0165772918515639,0.0573746244716795,0.128417466489438
"GFAP","GFAP","black",0.0193049251065732,0.0190516774485439,-0.000698214048632456,-0.00499494714653914,-0.00951270077892679,-0.000822934053041839,0.000792834557541903,-0.00575510356262186,-0.0112689817913776,0.0144803407355577
"RAB20","RAB20","turquoise",0.194104666417795,-0.0381231401078223,-0.0260556821237309,-0.169473651387002,-0.260997203784574,-0.197373826285201,-0.0367342248159306,-0.0131179425085848,-0.0195654231349085,-0.0588929392494759
"SLC16A6","SLC16A6","yellow",-0.0074883556005577,0.00786874544879456,-0.0264467121987216,-0.00320080754678968,-0.0111149150557396,-0.0172579103191207,0.0577917682398619,0.0374858532126981,0.00707532914154476,0.000302366627708316
"AC119674.1","AC119674.1","grey",-0.0213212539042314,0.0180369131015291,0.0188701236291874,0.0162554558239095,0.039156920406651,0.0368963771985378,0.00715923939703658,0.00100372854068795,0.0145407109526943,0.0432515271869873
"AC243960.1","AC243960.1","magenta",-0.0145979986650774,0.0189371080380888,-0.0158004024337222,0.0355156205559359,-0.00228027658869756,-0.00778763051644863,0.0423907040870607,0.455029915912011,-0.00736415990327012,0.00981564774577692
"SULT1C2","SULT1C2","grey",-0.0334074633094935,0.0200839849465908,0.00600315812142819,0.04697340201382,0.0538008606785948,0.0309775232766552,0.0298608247716855,-0.00731701958144671,0.0202244709464012,0.0362445694185178
"INSR","INSR","brown",-0.0414668784400761,0.0639544667798259,0.0955388572775073,0.134435536529534,0.132702076987802,0.0746388664686377,0.059063926804418,-0.0101218451728872,0.0361817590666613,0.0747152503802823
"LILRA2","LILRA2","grey",0.0118441444379438,0.00815602316422599,-0.000292258953396157,-0.0116847978366601,-0.00877008791513913,-0.00942825658665723,-0.00273872928972541,-0.000340115601472352,-0.0106476204579929,0.0197515241188935
"ATP1A3","ATP1A3","yellow",-0.0797264746411084,0.000203496776609842,-0.0827705518107777,-0.0874061552610513,-0.079242291472072,-0.0780441283842972,0.0136154690244282,0.0157991590391903,-0.0237853694028979,-0.0542710359087697
"CAVIN1","CAVIN1","turquoise",0.365974530234438,-0.0338806040400712,-0.199082705215875,-0.139196631109705,-0.388059568562752,-0.333215244696191,0.0145258629788627,-0.0187461710968195,-0.0373214038626514,-0.0329847233974672
"IFITM10","IFITM10","grey",0.0145752648584747,0.00498624880207634,0.00678479259864586,0.0147777512924182,-0.00130390401442688,0.057993222999621,0.00569850096259668,0.00214526981877991,0.0395740346634778,0.0630891511367659
"NME1","NME1","yellow",-0.0198414271174159,0.00324629001992887,-0.0195292899139724,0.0539555538553778,0.0177854286831335,0.0771240963582471,0.0739339600827895,-0.0102836512843426,0.0146165502183631,0.0514036170972228
"BST1","BST1","grey",0.00775175753917417,0.0157463778115928,-0.0314282185312271,0.0214686903283637,0.0360078312719394,0.0223613497943692,0.0413114076796119,0.00708914492214094,0.0196346779445237,0.0524949847235628
"RSPO2","RSPO2","green",-0.0998819476522925,0.0117905355206131,0.0307197141800856,0.0500744084075632,0.117371616512204,0.27049923842494,0.0292300354332625,-0.00183109336175127,0.0309322085270294,0.0840435124894797
"PRSS12","PRSS12","brown",-0.0366042426208707,0.0205342284549057,0.0552714994544589,0.0517343983176956,0.107152544198233,0.115392143434539,0.0227239269660889,-0.0134207197230288,0.0106145316889683,0.0568535282177939
"HIGD1B","HIGD1B","turquoise",0.109674297930679,-0.0416179523675098,-0.111702714801196,-0.115712133538356,-0.176766718518832,-0.1679156404157,-0.0472730728451655,-0.00802422889748078,-0.0453725596451375,-0.0832960604180956
"GNG12","GNG12","green",-0.0981157194599215,0.0540201947908541,0.105181429210891,0.242983070550124,0.259484676340222,0.15589786953585,0.1111090189221,-0.0305859517595517,0.0622854312605157,0.117654869618668
"GPC1","GPC1","turquoise",0.224426699290976,0.00651550764530065,-0.070526955907335,-0.055610010432296,-0.191020454797927,-0.196476980298996,0.0125334730336903,-0.0109668244281359,-0.00518513127295614,0.0101631758867696
"C1orf54","C1orf54","turquoise",0.119441332535506,-0.028574066227137,-0.141361612453678,-0.0888140038622205,-0.156218361555717,-0.130499384618079,0.00238401583400581,-0.026938366987317,-0.0198656066849126,-0.0361446528989874
